hgnc_symbol	description	keep_in_list	comments	ensembl_gene_ids	uniprot_gn_ids	Protein.families	consensus_score	generic_categories	all_categories	receptor_uniprot	receptor_symbol	receptor_references	GO_cellular_component	GO_molecular_function	GO_biological_process	genecards_url	islet_tpm	islet_tpm_rank	islet_proteomics	islet_proteomics_rank	islet_specificity	islet_specificity_rank	Immune	Duct	Endothelial	Pericytes	Acinar	INS/SST	INS/GCG	PPY	Delta	Beta	Alpha	delta_rank	beta_rank	alpha_rank	mean_scRNAseq	delta_specificity	beta_specificity	alpha_specificity	delta_specificity_rank	beta_specificity_rank	alpha_specificity_rank
TAC1	tachykinin precursor 1	Yes		ENSG00000006128	P20366	Tachykinin family	13	ligand	extracellular, ligand, secreted	P21452, P25103, P27487, P29371, Q12884, Q96LB1	DPP4, FAP, MRGPRX2, TACR1, TACR2, TACR3	TACR1 [Baccin2019:11786503;Baccin2019:12548712;Baccin2019:1311270;Baccin2019:15265501;Baccin2019:7557266;Baccin2019:8702757;Baccin2019:8985159;Baccin2019:9190866;BioGRID:8702757;CellTalkDB:7557266;Cellinker:11786503;Cellinker:12548712;Cellinker:1311270;Cellinker:15265501;Cellinker:7557266;Cellinker:8702757;Cellinker:8985159;Cellinker:9190866;Guide2Pharma:11786503;Guide2Pharma:1311270;Guide2Pharma:15265501;Guide2Pharma:8702757;Guide2Pharma:8985159;Guide2Pharma:9190866;HPRD:12548712;LRdb:11786503;LRdb:12548712;LRdb:1311270;LRdb:15265501;LRdb:7557266;LRdb:8702757;LRdb:8985159;LRdb:9190866;Lit-BM-17:11786503;Lit-BM-17:23597562;Lit-BM-17:8702757;connectomeDB2020:11786503;connectomeDB2020:12548712;connectomeDB2020:1311270;connectomeDB2020:15265501;connectomeDB2020:7557266;connectomeDB2020:8702757;connectomeDB2020:8985159;connectomeDB2020:9190866;scConnect:11786503;scConnect:1311270;scConnect:15265501;scConnect:8702757;scConnect:8985159;scConnect:9190866], TACR2 [Baccin2019:10189055;Baccin2019:11137709;Baccin2019:11786503;Baccin2019:12954451;Baccin2019:7682062;Baccin2019:7961636;Baccin2019:8925404;Baccin2019:9190866;BioGRID:7961636;CellTalkDB:12954451;Cellinker:10189055;Cellinker:11137709;Cellinker:11786503;Cellinker:12954451;Cellinker:7682062;Cellinker:7961636;Cellinker:9190866;Guide2Pharma:11137709;Guide2Pharma:11786503;Guide2Pharma:7682062;Guide2Pharma:9190866;HPMR:12954451;HPMR:7534932;HPRD:10189055;HPRD:7961636;LRdb:10189055;LRdb:11137709;LRdb:11786503;LRdb:12954451;LRdb:7682062;LRdb:7961636;LRdb:9190866;Lit-BM-17:11786503;Lit-BM-17:23597562;Lit-BM-17:7961636;SIGNOR:8925404;connectomeDB2020:10189055;connectomeDB2020:11137709;connectomeDB2020:11786503;connectomeDB2020:12954451;connectomeDB2020:7682062;connectomeDB2020:7961636;connectomeDB2020:9190866;scConnect:11137709;scConnect:11786503;scConnect:7682062;scConnect:9190866], TACR3 [Baccin2019:10189055;Baccin2019:10866201;Baccin2019:11226387;Baccin2019:1312036;Baccin2019:2176308;Baccin2019:7557266;Baccin2019:8990205;Baccin2019:9190866;Baccin2019:9272936;CellTalkDB:9272936;Cellinker:11226387;Cellinker:1312036;Cellinker:9190866;Cellinker:9272936;Guide2Pharma:11226387;Guide2Pharma:1312036;Guide2Pharma:9190866;HPRD:9272936;LRdb:11226387;LRdb:1312036;LRdb:9190866;LRdb:9272936;connectomeDB2020:11226387;connectomeDB2020:1312036;connectomeDB2020:9190866;connectomeDB2020:9272936;scConnect:11226387;scConnect:1312036;scConnect:9190866], DPP4 [Cellinker:21314817], FAP [Cellinker:21314817], MRGPRX2 [scConnect:25517090;scConnect:28288109]	axon [GO:0030424]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; neuronal cell body [GO:0043025]; synapse [GO:0045202]	neuromedin K receptor binding [GO:0031836]; receptor ligand activity [GO:0048018]; substance K receptor binding [GO:0031837]; substance P receptor binding [GO:0031835]	antibacterial humoral response [GO:0019731]; antifungal humoral response [GO:0019732]; antimicrobial humoral immune response mediated by antimicrobial peptide [GO:0061844]; cell-cell signaling [GO:0007267]; cellular response to nerve growth factor stimulus [GO:1990090]; chemical synaptic transmission [GO:0007268]; defense response to Gram-negative bacterium [GO:0050829]; defense response to Gram-positive bacterium [GO:0050830]; detection of abiotic stimulus [GO:0009582]; detection of temperature stimulus involved in sensory perception of pain [GO:0050965]; inflammatory response [GO:0006954]; innate immune response [GO:0045087]; insemination [GO:0007320]; killing of cells of other organism [GO:0031640]; negative regulation of neuron death [GO:1901215]; negative regulation of systemic arterial blood pressure [GO:0003085]; neuropeptide signaling pathway [GO:0007218]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of flagellated sperm motility [GO:1902093]; positive regulation of neuron death [GO:1901216]; positive regulation of sensory perception of pain [GO:1904058]; regulation of sensory perception of pain [GO:0051930]; response to pain [GO:0048265]; response to yeast [GO:0001878]; sensory perception of pain [GO:0019233]; tachykinin receptor signaling pathway [GO:0007217]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAC1&keywords=TAC1	5.910681494382023	279	NA	NA	0.39876995452263947	419	0	0.013972055888223549	0	0.029256594724220618	0.18518518518518515	0.02707275803722504	0.07343608340888486	0.008156606851549756	0.014428412874583796	0.0025370543463746806	0.1532161483484633	251	333	83	0.04611462724224643	0.4353305737758271	0.2234186514730341	2.9086203788516745	365	404	8
TAC3	tachykinin precursor 3	Yes		ENSG00000166863	Q9UHF0	Tachykinin family	12	ligand	extracellular, intracellular, ligand, secreted	P21452, P25103, P29371	TACR1, TACR2, TACR3	TACR1 [CellTalkDB:8925404;Cellinker:12727971;Cellinker:8925404;Cellinker:9190866;Guide2Pharma:9190866;HPRD:12727971;LRdb:12727971;LRdb:8925404;LRdb:9190866;connectomeDB2020:12727971;connectomeDB2020:8925404;connectomeDB2020:9190866], TACR2 [Baccin2019:10189055;Baccin2019:7682062;Baccin2019:7961636;Baccin2019:8925404;Baccin2019:9190866;Cellinker:10189055;Cellinker:7682062;Cellinker:7961636;Cellinker:8925404;Cellinker:9190866;Guide2Pharma:7682062;Guide2Pharma:9190866;HPRD:10189055;HPRD:7961636;LRdb:10189055;LRdb:7682062;LRdb:7961636;LRdb:8925404;LRdb:9190866;connectomeDB2020:10189055;connectomeDB2020:7682062;connectomeDB2020:7961636;connectomeDB2020:8925404;connectomeDB2020:9190866], TACR3 [Baccin2019:10189055;Baccin2019:10866201;Baccin2019:11226387;Baccin2019:1312036;Baccin2019:2176308;Baccin2019:7557266;Baccin2019:8990205;Baccin2019:9190866;CellTalkDB:11226387;Cellinker:10189055;Cellinker:10866201;Cellinker:11226387;Cellinker:1312036;Cellinker:2176308;Cellinker:7557266;Cellinker:8990205;Cellinker:9190866;Guide2Pharma:11226387;Guide2Pharma:1312036;Guide2Pharma:2176308;Guide2Pharma:9190866;HPRD:10189055;HPRD:10866201;HPRD:8990205;LRdb:10189055;LRdb:10866201;LRdb:11226387;LRdb:1312036;LRdb:2176308;LRdb:7557266;LRdb:8990205;LRdb:9190866;connectomeDB2020:10189055;connectomeDB2020:10866201;connectomeDB2020:11226387;connectomeDB2020:1312036;connectomeDB2020:2176308;connectomeDB2020:7557266;connectomeDB2020:8990205;connectomeDB2020:9190866]	extracellular region [GO:0005576]; extracellular space [GO:0005615]	neuromedin K receptor binding [GO:0031836]; signaling receptor binding [GO:0005102]; substance K receptor binding [GO:0031837]	female pregnancy [GO:0007565]; neuropeptide signaling pathway [GO:0007218]; positive regulation of blood pressure [GO:0045777]; positive regulation of flagellated sperm motility [GO:1902093]; tachykinin receptor signaling pathway [GO:0007217]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAC3&keywords=TAC3	0.390987397752809	546	NA	NA	0.16659781726881645	561	0	0	0	0.009832134292565945	0	0	0	0	0	2.00293764187475e-4	3.8632412594166507e-5	303	403	400	9.155509517588715e-4	0.9161241648905185	0.9344735606354213	0.9196633735630722	176	155	135
TAC4	tachykinin precursor 4	Yes		ENSG00000176358	Q86UU9	Tachykinin family	9	ligand	ligand, secreted	P21452, P25103, P29371	TACR1, TACR2, TACR3	TACR2 [CellTalkDB:11786503;Cellinker:11786503;HPRD:11786503;LRdb:11786503;connectomeDB2020:11786503], TACR3 [CellTalkDB:11786503;Cellinker:11786503;HPRD:11786503;LRdb:11786503;connectomeDB2020:11786503], TACR1 [CellTalkDB:11786503;Cellinker:11062498;Cellinker:11786503;Cellinker:15224188;HPRD:11786503;LRdb:11062498;LRdb:11786503;LRdb:15224188;connectomeDB2020:11062498;connectomeDB2020:11786503;connectomeDB2020:15224188]	extracellular space [GO:0005615]	receptor ligand activity [GO:0048018]; substance K receptor binding [GO:0031837]; substance P receptor binding [GO:0031835]	detection of temperature stimulus involved in sensory perception of pain [GO:0050965]; inflammatory response [GO:0006954]; negative regulation of sensory perception of pain [GO:1904057]; negative regulation of systemic arterial blood pressure [GO:0003085]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of flagellated sperm motility [GO:1902093]; positive regulation of sensory perception of pain [GO:1904058]; regulation of blood pressure [GO:0008217]; regulation of sensory perception of pain [GO:0051930]; tachykinin receptor signaling pathway [GO:0007217]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAC4&keywords=TAC4	0.8686209269662921	467	NA	NA	2.0482428548229312	149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TAFA1	TAFA chemokine like family member 1	TBD		ENSG00000183662	Q7Z5A9	TAFA family	2	ligand	extracellular, intracellular, ligand, secreted	NA	NA	NA	endoplasmic reticulum [GO:0005783]; extracellular space [GO:0005615]	receptor ligand activity [GO:0048018]	neuroblast differentiation [GO:0014016]; regulation of neuroblast proliferation [GO:1902692]; regulation of signaling receptor activity [GO:0010469]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAFA1&keywords=TAFA1	0.16602038651685394	632	NA	NA	0.1871161706480286	542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TAFA3	TAFA chemokine like family member 3	TBD		ENSG00000184599	Q7Z5A8	TAFA family	2	ligand	ligand, secreted	NA	NA	NA	extracellular space [GO:0005615]	receptor ligand activity [GO:0048018]	negative regulation of microglial cell activation [GO:1903979]; neuroblast differentiation [GO:0014016]; positive regulation of microglial cell activation [GO:1903980]; regulation of neuroblast proliferation [GO:1902692]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAFA3&keywords=TAFA3	0.0033516898876404496	865	NA	NA	0.01828642358845027	801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TAFA4	TAFA chemokine like family member 4	TBD		ENSG00000163377	Q96LR4	TAFA family	3	ligand	ligand, secreted	P21462	FPR1	FPR1 [connectomeDB2020:25109685]	extracellular space [GO:0005615]	receptor ligand activity [GO:0048018]	macrophage chemotaxis [GO:0048246]; phagocytosis [GO:0006909]; regulation of membrane potential [GO:0042391]; regulation of sensory perception of pain [GO:0051930]; regulation of signaling receptor activity [GO:0010469]; superoxide anion generation [GO:0042554]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAFA4&keywords=TAFA4	0.8390981202247191	470	NA	NA	1.937742164566509	164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TAFA5	TAFA chemokine like family member 5	TBD		ENSG00000219438	Q7Z5A7	TAFA family	2	ligand, receptor	intracellular, ligand, plasma_membrane_transmembrane, receptor, secreted	NA	NA	NA	cytoplasm [GO:0005737]; extracellular space [GO:0005615]	cytokine activity [GO:0005125]; G protein-coupled receptor binding [GO:0001664]; receptor ligand activity [GO:0048018]	G protein-coupled receptor signaling pathway [GO:0007186]; negative regulation of vascular associated smooth muscle cell migration [GO:1904753]; negative regulation of vascular associated smooth muscle cell proliferation [GO:1904706]; negative regulation of vascular wound healing [GO:0061044]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAFA5&keywords=TAFA5	0.6002164330370037	508	NA	NA	0.029155677860689254	771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TCHH	trichohyalin			ENSG00000159450	Q07283	S100-fused protein family	1	ligand	intracellular, ligand, secreted	NA	NA	NA	cornified envelope [GO:0001533]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]	calcium ion binding [GO:0005509]; transition metal ion binding [GO:0046914]	intermediate filament organization [GO:0045109]; keratinization [GO:0031424]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCHH&keywords=TCHH	NA	NA	NA	NA	NA	NA	0.11811023622047244	0.001497005988023952	0.011061946902654867	0.008872901678657072	0.003367003367003367	0.018612521150592212	0.025385312783318223	0.0016313213703099511	0.0022197558268590455	0.0191948190679663	5.794861889124976e-4	297	203	381	0.01913930095861545	0.419356519369285	1.0019052656558132	0.3630658883662932	368	130	367
TCHHL1	trichohyalin like 1			ENSG00000182898	Q5QJ38	S-100 family	1	ligand	intracellular, ligand, secreted	NA	NA	NA	NA	transition metal ion binding [GO:0046914]	NA	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCHHL1&keywords=TCHHL1	0.0024778955056179775	874	NA	NA	1.0238547196732903	261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TCN1	transcobalamin 1	No		ENSG00000134827	P20061	Eukaryotic cobalamin transport proteins family	1	ligand	extracellular, intracellular, ligand, secreted	Q9NPF0	CD320	CD320 [connectomeDB2020:27411955]	extracellular region [GO:0005576]; extracellular space [GO:0005615]; specific granule lumen [GO:0035580]; tertiary granule lumen [GO:1904724]	cobalamin binding [GO:0031419]	cobalamin transport [GO:0015889]; cobalt ion transport [GO:0006824]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCN1&keywords=TCN1	37.17586569662922	115	NA	NA	1.7561647593437903	184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TDGF1	teratocarcinoma-derived growth factor 1	Yes		ENSG00000241186	P13385	EGF-CFC (Cripto-1/FRL1/Cryptic) family	1	cell_surface_ligand, receptor	cell_surface, cell_surface_ligand, extracellular, intracellular, plasma_membrane, receptor, secreted, transmembrane, transmembrane_predicted	O75197, O75581, P01137, P27037, P35052, P36896, P84022, Q13705, Q8NER5, Q96S42	ACVR1B, ACVR1C, ACVR2A, ACVR2B, GPC1, LRP5, LRP6, NODAL, SMAD3, TGFB1	LRP5 [SignaLink3:23022962], LRP6 [SignaLink3:23022962], TGFB1 [SIGNOR:17030617], ACVR2A [CellTalkDB:12682303;Cellinker:12682303;LRdb:12682303;SIGNOR:12682303;connectomeDB2020:12682303], ACVR1B [BioGRID:11909953;CellTalkDB:11909953;Cellinker:11909953;HPRD:11909953;LRdb:11909953;SIGNOR:19874624;connectomeDB2020:11909953], NODAL [SIGNOR:19874624], ACVR2B [CellTalkDB:19035567], SMAD3 [CellTalkDB:32196115], ACVR1C [CellTalkDB:11485994;Cellinker:11485994;HPRD:11485994;LRdb:11485994], GPC1 [CellTalkDB:12649175]	anchored component of membrane [GO:0031225]; apical plasma membrane [GO:0016324]; cell surface [GO:0009986]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; extrinsic component of plasma membrane [GO:0019897]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]	activin receptor binding [GO:0070697]; growth factor activity [GO:0008083]; nodal binding [GO:0038100]; signaling receptor binding [GO:0005102]	anatomical structure development [GO:0048856]; anterior/posterior axis specification, embryo [GO:0008595]; anterior/posterior pattern specification [GO:0009952]; blood vessel development [GO:0001568]; cell differentiation [GO:0030154]; cell migration involved in sprouting angiogenesis [GO:0002042]; cellular response to epidermal growth factor stimulus [GO:0071364]; cellular response to fibroblast growth factor stimulus [GO:0044344]; cellular response to hepatocyte growth factor stimulus [GO:0035729]; cellular response to interferon-gamma [GO:0071346]; cellular response to interleukin-6 [GO:0071354]; cellular response to tumor necrosis factor [GO:0071356]; determination of left/right symmetry [GO:0007368]; embryo development ending in birth or egg hatching [GO:0009792]; heart development [GO:0007507]; mammary gland development [GO:0030879]; morphogenesis of a branching structure [GO:0001763]; negative regulation of apoptotic process [GO:0043066]; nodal signaling pathway [GO:0038092]; peptidyl-serine phosphorylation [GO:0018105]; positive regulation of cell migration [GO:0030335]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of endothelial cell migration [GO:0010595]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of MAP kinase activity [GO:0043406]; positive regulation of peptidyl-tyrosine phosphorylation [GO:0050731]; regulation of signal transduction [GO:0009966]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TDGF1&keywords=TDGF1	0.10988776191011236	667	NA	NA	0.10195826617973268	630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TEK	TEK receptor tyrosine kinase	No		ENSG00000120156	Q02763	Protein kinase superfamily, Tyr protein kinase family, Tie subfamily	1	adhesion, ligand, receptor	adhesion, cell_adhesion, cell_surface, extracellular, intracellular, ligand, matrix_adhesion, plasma_membrane, plasma_membrane_transmembrane, receptor, secreted, transmembrane	O15123, O15524, O60496, O95841, P08648, P23467, P27986, P29353, P35590, P42229, P51692, P62993, Q06124, Q13588, Q14449, Q14451, Q15389, Q8NFZ5, Q8TEW6, Q9Y264	ANGPT1, ANGPT2, ANGPT4, ANGPTL1, DOK2, DOK4, GRAP, GRB14, GRB2, GRB7, ITGA5, PIK3CA_PIK3R1, PIK3R1, PTPN11, PTPRB, SHC1, SOCS1, STAT5A, STAT5B, TIE1, TNIP2	ANGPT2 [DIP:15893672;DIP:16732286;HPRD:9723709;IntAct:15893672;IntAct:16732286;IntAct:20708158;Lit-BM-17:12427764;Lit-BM-17:15893672;Lit-BM-17:16732286;Lit-BM-17:20708158;Lit-BM-17:25237190;Lit-BM-17:9204896;Lit-BM-17:9723709], ANGPT1 [BioGRID:8980223;HPMR:8980223;HPRD:12427764;HPRD:8980223;HPRD:8980224;HPRD:9723709;IntAct:20708158;IntAct:29106382;Lit-BM-17:12427764;Lit-BM-17:20708158;Lit-BM-17:8980223;Lit-BM-17:9204896;Lit-BM-17:9723709], ANGPT4 [HPRD:10051567], TNIP2 [HPRD:12609966;InnateDB:12609966;Lit-BM-17:12609966;SignaLink3:12609966;SignaLink3:23331499], ANGPTL1 [HPRD:10051567], DOK2 [BioGRID:11689432;BioGRID:9764820;HPRD:9764820;SignaLink3:11689432;SignaLink3:23331499;SignaLink3:9764820], GRAP [SignaLink3:23331499;SignaLink3:7478529], GRB7 [HPRD:10521483;SignaLink3:10521483;SignaLink3:23331499], GRB14 [HPRD:10521483;SignaLink3:20973951;SignaLink3:23331499], PIK3R1 [HPRD:10521483;SIGNOR:14665640], SHC1 [HPRD:14665640;InnateDB:14665640;SIGNOR:14665640], TIE1 [HPRD:10995770], ITGA5 [Cellinker:30185785], PTPRB [HPRD:10557082;InnateDB:12237455], PTPN11 [HPRD:10521483], GRB2 [HPRD:10521483;HPRD:7478529], SOCS1 [HPRD:10022833], STAT5A [HPRD:14726409], STAT5B [HPRD:14726409], DOK4 [HPRD:11470823]	apical plasma membrane [GO:0016324]; basal plasma membrane [GO:0009925]; basolateral plasma membrane [GO:0016323]; cell-cell junction [GO:0005911]; cell surface [GO:0009986]; centriolar satellite [GO:0034451]; cytoplasm [GO:0005737]; extracellular region [GO:0005576]; focal adhesion [GO:0005925]; integral component of plasma membrane [GO:0005887]; membrane raft [GO:0045121]; microvillus [GO:0005902]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]	ATP binding [GO:0005524]; identical protein binding [GO:0042802]; protein kinase activity [GO:0004672]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein tyrosine kinase activity [GO:0004713]; signaling receptor activity [GO:0038023]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]	angiogenesis [GO:0001525]; cell-cell signaling [GO:0007267]; definitive hemopoiesis [GO:0060216]; endothelial cell proliferation [GO:0001935]; glomerulus vasculature development [GO:0072012]; heart development [GO:0007507]; heart trabecula formation [GO:0060347]; negative regulation of angiogenesis [GO:0016525]; negative regulation of apoptotic process [GO:0043066]; negative regulation of endothelial cell apoptotic process [GO:2000352]; negative regulation of inflammatory response [GO:0050728]; peptidyl-tyrosine phosphorylation [GO:0018108]; positive regulation of actin cytoskeleton reorganization [GO:2000251]; positive regulation of angiogenesis [GO:0045766]; positive regulation of endothelial cell migration [GO:0010595]; positive regulation of endothelial cell proliferation [GO:0001938]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of focal adhesion assembly [GO:0051894]; positive regulation of intracellular signal transduction [GO:1902533]; positive regulation of kinase activity [GO:0033674]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of phosphatidylinositol 3-kinase activity [GO:0043552]; positive regulation of phosphatidylinositol 3-kinase signaling [GO:0014068]; positive regulation of protein kinase B signaling [GO:0051897]; positive regulation of protein phosphorylation [GO:0001934]; protein autophosphorylation [GO:0046777]; regulation of endothelial cell apoptotic process [GO:2000351]; regulation of establishment or maintenance of cell polarity [GO:0032878]; regulation of vascular permeability [GO:0043114]; signal transduction [GO:0007165]; sprouting angiogenesis [GO:0002040]; substrate adhesion-dependent cell spreading [GO:0034446]; Tie signaling pathway [GO:0048014]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TEK&keywords=TEK	0.7845818712076722	481	NA	NA	0.0834148344443421	654	0	4.99001996007984e-4	0.19026548672566396	0.02470023980815347	0	0	0	0	0	6.676458806249166e-5	3.86324125941665e-4	303	407	390	0.01962889247671178	0.3375083968413592	0.3397617577496337	0.35054716048213025	396	365	374
