hgnc_symbol	description	keep_in_list	comments	ensembl_gene_ids	uniprot_gn_ids	Protein.families	consensus_score	generic_categories	all_categories	receptor_uniprot	receptor_symbol	receptor_references	GO_cellular_component	GO_molecular_function	GO_biological_process	genecards_url	islet_tpm	islet_tpm_rank	gtex_mean	islet_specificity	islet_specificity_rank	Immune	Duct	Endothelial	Pericytes	Acinar	INS.SST	INS.GCG	PPY	Delta	Beta	Alpha	delta_rank	beta_rank	alpha_rank	mean_islet_scRNAseq	delta_specificity	beta_specificity	alpha_specificity	delta_specificity_rank	beta_specificity_rank	alpha_specificity_rank	unsorted_immature_beta	unsorted_ins_gfp	unsorted_ins_gfp_gcg_sst	unsorted_pancreatic_proj	sorted_eBCs	sorted_immature_beta	sorted_ins_gfp_gcg_sst	sorted_ins_gfp_sst	sorted_pancreatic_proj
POMC	proopiomelanocortin	Yes		ENSG00000115138	P01189	POMC family	16	ligand	extracellular, intracellular, ligand, secreted	O60895, O60896, P07550, P08913, P13945, P16473, P32241, P32245, P33032, P35372, P41143, P41145, P41146, P41586, P41968, P48039, Q01718, Q01726, Q03431, Q14831, Q8TCY5, Q99678, Q9NQS5	ADCYAP1R1, ADRA2A, ADRB2, ADRB3, GPR20, GPR84, GRM7, MC1R, MC2R, MC3R, MC4R, MC5R, MRAP, MTNR1A, OPRD1, OPRK1, OPRL1, OPRM1, PTH1R, RAMP2, RAMP3, TSHR, VIPR1	OPRD1 [Baccin2019:154641439686407;CellTalkDB:15464143;Cellinker:15464143;Cellinker:9686407;Guide2Pharma:9686407;LRdb:15464143;LRdb:97;SIGNOR:9686407;connectomeDB2020:15464143;connectomeDB2020:9686407;scConnect:9686407], OPRK1 [Baccin2019:7624359;Baccin2019:8624732;Baccin2019:9686407;CellTalkDB:8624732;Cellinker:7624359;Cellinker:8624732;Cellinker:9686407;Guide2Pharma:7624359;Guide2Pharma:9686407;HPMR:8624732;LRdb:7624359;LRdb:8624732;LRdb:9686407;SIGNOR:9686407;connectomeDB2020:7624359;connectomeDB2020:8624732;connectomeDB2020:9686407;scConnect:7624359;scConnect:9686407], MC1R [Baccin2019:10942578;Baccin2019:11041375;Baccin2019:12007532;Baccin2019:1516719;Baccin2019:7774675;CellTalkDB:10942578;Cellinker:10942578;Cellinker:11041375;Cellinker:12007532;Cellinker:1516719;Cellinker:7774675;Guide2Pharma:12007532;HPRD:10942578;HPRD:11041375;LRdb:10942578;LRdb:11041375;LRdb:12007532;LRdb:1516719;LRdb:7774675;SIGNOR:19656324;connectomeDB2020:10942578;connectomeDB2020:11041375;connectomeDB2020:12007532;connectomeDB2020:1516719;connectomeDB2020:7774675;scConnect:12007532;scConnect:7774675], MC3R [Baccin2019:10358030;Baccin2019:10493100;Baccin2019:7774675;CellChatDB:11024027;CellTalkDB:10358030;Cellinker:10358030;Cellinker:10493100;Cellinker:7774675;Guide2Pharma:10358030;Guide2Pharma:10493100;LRdb:10358030;LRdb:10493100;LRdb:7774675;SIGNOR:17702843;connectomeDB2020:10358030;connectomeDB2020:10493100;connectomeDB2020:7774675;scConnect:10358030;scConnect:10493100;scConnect:7774675], MC4R [Baccin2019:10493100;Baccin2019:11101306;Baccin2019:12165561;Baccin2019:8884876;BioGRID:11101306;BioGRID:9058374;CellChatDB:11024027;Cellinker:10493100;Cellinker:11101306;Cellinker:12165561;Cellinker:8884876;Guide2Pharma:10493100;Guide2Pharma:11101306;HPRD:11101306;HPRD:12165561;LRdb:10493100;LRdb:11101306;LRdb:12165561;LRdb:8884876;SIGNOR:20694162;connectomeDB2020:10493100;connectomeDB2020:11101306;connectomeDB2020:12165561;connectomeDB2020:8884876;scConnect:10493100;scConnect:11101306;scConnect:8884876], MC5R [Baccin2019:11606131;Baccin2019:11785979;Baccin2019:12007532;Baccin2019:7774675;Baccin2019:8185570;Cellinker:11606131;Cellinker:11785979;Cellinker:12007532;Cellinker:7774675;Cellinker:8185570;Guide2Pharma:12007532;HPMR:11785979;HPRD:11606131;HPRD:8185570;LRdb:11606131;LRdb:11785979;LRdb:12007532;LRdb:7774675;LRdb:8185570;SIGNOR:11785979;connectomeDB2020:11606131;connectomeDB2020:11785979;connectomeDB2020:12007532;connectomeDB2020:7774675;connectomeDB2020:8185570;scConnect:12007532;scConnect:7774675], ADCYAP1R1 [CellTalkDB:32196115], OPRM1 [Baccin2019:15464143;CellTalkDB:15464143;Cellinker:15464143;HPMR:15464143;LRdb:15464143;connectomeDB2020:15464143], GPR84 [CellTalkDB:32196115], TSHR [CellTalkDB:32196115], RAMP3 [CellTalkDB:32196115], RAMP2 [CellTalkDB:32196115], ADRA2A [CellTalkDB:32196115], MTNR1A [CellTalkDB:32196115], ADRB2 [CellTalkDB:32196115], PTH1R [CellTalkDB:32196115], VIPR1 [CellTalkDB:32196115], MC2R [Baccin2019:905837412213892;CellTalkDB:9058374;Cellinker:12213892;Cellinker:9058374;HPMR:9058374;HPRD:12213892;LRdb:122;LRdb:9058374;connectomeDB2020:12213892;connectomeDB2020:9058374], ADRB3 [CellTalkDB:32196115], GRM7 [CellTalkDB:32196115], GPR20 [CellTalkDB:32196115], OPRL1 [NA], MRAP [Cellinker:19028547]	cytoplasm [GO:0005737]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; peroxisomal matrix [GO:0005782]; secretory granule [GO:0030141]; secretory granule lumen [GO:0034774]	G protein-coupled receptor binding [GO:0001664]; hormone activity [GO:0005179]; signaling receptor binding [GO:0005102]; type 1 melanocortin receptor binding [GO:0070996]; type 3 melanocortin receptor binding [GO:0031781]; type 4 melanocortin receptor binding [GO:0031782]	antimicrobial humoral immune response mediated by antimicrobial peptide [GO:0061844]; calcium-mediated signaling [GO:0019722]; cell-cell signaling [GO:0007267]; cellular pigmentation [GO:0033059]; generation of precursor metabolites and energy [GO:0006091]; glucose homeostasis [GO:0042593]; killing of cells of other organism [GO:0031640]; modulation of process of other organism [GO:0035821]; negative regulation of tumor necrosis factor production [GO:0032720]; neuropeptide signaling pathway [GO:0007218]; positive regulation of cAMP-mediated signaling [GO:0043950]; positive regulation of neutrophil mediated killing of fungus [GO:0070965]; positive regulation of oxytocin production [GO:0140668]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of appetite [GO:0032098]; regulation of blood pressure [GO:0008217]; regulation of corticosterone secretion [GO:2000852]; regulation of glycogen metabolic process [GO:0070873]; response to melanocyte-stimulating hormone [GO:1990680]; signal transduction [GO:0007165]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=POMC&keywords=POMC	0.4870858711516174	527	545.4398969444445	8.930149294009708e-4	879	0.07874015748031496	0.02944111776447103	0.045353982300885	0.05539568345323739	0.040404040404040394	0.11844331641285952	0.14233907524931969	0.15823817292006523	0.12393636699962947	0.10261717185204919	0.09515163221942867	108	103	115	0.09000551973239096	1.376985874527872	1.1401207186524107	1.0571754575140795	82	114	91	0.07985480943738668	0.08992805755395687	0.06041666666666666	0.42998624484181375	0.001122334455667789	0.006759801712483101	0.009247027741083222	0.00535475234270415	0.20647773279352266
POSTN	periostin	TBD		ENSG00000133110	Q15063	NA	3	adhesion, ecm, ligand	adhesion, cell_adhesion, ecm, intracellular, ligand, secreted	Q13308	ITGAV_ITGB3, ITGAV_ITGB5, PTK7	PTK7 [connectomeDB2020:30348980]	collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; trans-Golgi network [GO:0005802]	cell adhesion molecule binding [GO:0050839]; heparin binding [GO:0008201]; metal ion binding [GO:0046872]	cell adhesion [GO:0007155]; cellular response to vitamin K [GO:0071307]; extracellular matrix organization [GO:0030198]; regulation of Notch signaling pathway [GO:0008593]; tissue development [GO:0009888]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=POSTN&keywords=POSTN	6.102292515230538	276	21.092768101851853	0.28930733779622075	453	0	0	0.0011061946902654867	0.3685851318944872	0	0.001692047377326565	0	0	0	4.0058752837495e-4	3.09059300753332e-4	303	394	392	0.03382663825374614	2.9562412801927627e-6	0.011845290118404362	0.009139494870425296	521	452	484	0.008166969147005444	0.012589928057553957	0	0.0016506189821182944	0.03479236812570146	0.010815682739972963	0.002642007926023778	0.008032128514056224	0.002699055330634278
PPBP	pro-platelet basic protein	Yes		ENSG00000163736	P02775	Intercrine alpha (chemokine CxC) family	17	ligand	extracellular, intracellular, ligand, secreted	P08913, P25024, P25025, P35372, P41143, P48039, Q14831, Q16570	ACKR1, ADRA2A, CXCR1, CXCR2, GRM7, MTNR1A, OPRD1, OPRM1	CXCR2 [CellPhoneDB:24218476;CellTalkDB:1427896;Cellinker:8195702;Cellinker:8702798;DIP:8550564;DIP:8702798;Guide2Pharma:8702798;HPRD:8195702;HPRD:8702798;ICELLNET:22633458;ICELLNET:24335961;InnateDB:8702798;InnateDB:9126332;LRdb:10699158;connectomeDB2020:8195702;connectomeDB2020:8702798;scConnect:8702798], OPRM1 [SIGNOR:9686407], OPRD1 [SIGNOR:9686407], CXCR1 [CellPhoneDB:24218476;CellTalkDB:1427896;Cellinker:1427896;Cellinker:8137938;Cellinker:8195702;DIP:8702798;HPRD:1427896;HPRD:8195702;ICELLNET:22633458;ICELLNET:24335961;LRdb:1427896;LRdb:8137938;LRdb:8195702;connectomeDB2020:1427896;connectomeDB2020:8137938;connectomeDB2020:8195702], ACKR1 [CellTalkDB:10699158;ICELLNET:22633458;LRdb:10699158], MTNR1A [CellTalkDB:32196115], GRM7 [CellTalkDB:32196115], ADRA2A [CellTalkDB:32196115]	extracellular region [GO:0005576]; extracellular space [GO:0005615]; platelet alpha granule [GO:0031091]; platelet alpha granule lumen [GO:0031093]; tertiary granule lumen [GO:1904724]	chemokine activity [GO:0008009]; CXCR chemokine receptor binding [GO:0045236]; glucose transmembrane transporter activity [GO:0005355]; growth factor activity [GO:0008083]	antimicrobial humoral immune response mediated by antimicrobial peptide [GO:0061844]; cellular response to lipopolysaccharide [GO:0071222]; chemokine-mediated signaling pathway [GO:0070098]; defense response to bacterium [GO:0042742]; glucose transmembrane transport [GO:1904659]; inflammatory response [GO:0006954]; killing of cells of other organism [GO:0031640]; neutrophil chemotaxis [GO:0030593]; positive regulation of cell division [GO:0051781]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPBP&keywords=PPBP	0.21462472808988764	610	3.474616161111111	0.061769361552822255	662	0	0	0	0	0	0	0	0	0	0	0	303	409	401	0	1	1	1	135	131	101	0	0	0	0	0	0	0	0	0
PPY	pancreatic polypeptide	Yes		ENSG00000108849	P01298	NPY family	15	ligand	extracellular, intracellular, ligand, secreted	P08913, P25929, P48039, P49146, P50391, Q14831, Q15761, Q99463, Q9NYM4	ADRA2A, GPR83, GRM7, MTNR1A, NPY1R, NPY2R, NPY4R, NPY5R, NPY6R	NPY4R [CellTalkDB:18767100;Cellinker:16807358;Cellinker:7493937;Cellinker:7592911;Cellinker:8643460;Guide2Pharma:16807358;Guide2Pharma:7493937;Guide2Pharma:7592911;Guide2Pharma:8643460;HPRD:7493937;LRdb:16807358;LRdb:7493937;LRdb:7592911;LRdb:8643460;SIGNOR:7592911;connectomeDB2020:16807358;connectomeDB2020:7493937;connectomeDB2020:7592911;connectomeDB2020:8643460;scConnect:16807358;scConnect:7493937;scConnect:7592911;scConnect:8643460], NPY5R [Baccin2019:8824284;CellTalkDB:8824284;Cellinker:8824284;Guide2Pharma:8824284;LRdb:8824284;connectomeDB2020:8824284;scConnect:8824284], ADRA2A [CellTalkDB:32196115], MTNR1A [CellTalkDB:32196115], NPY2R [CellTalkDB:15966750], GRM7 [CellTalkDB:32196115], NPY1R [CellTalkDB:15966750], NPY6R [NA], GPR83 [NA]	cytoplasm [GO:0005737]; extracellular region [GO:0005576]; extracellular space [GO:0005615]	G protein-coupled receptor binding [GO:0001664]; hormone activity [GO:0005179]; neuropeptide hormone activity [GO:0005184]; neuropeptide Y receptor binding [GO:0031841]	feeding behavior [GO:0007631]; neuropeptide signaling pathway [GO:0007218]; protein secretion [GO:0009306]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPY&keywords=PPY	2402.0795301685393	10	0.21083650185185185	11393.08596880348	10	0.11023622047244094	0.23852295409181826	0.15818584070796474	0.3482014388489233	0.3333333333333329	0.22673434856175936	1.0308250226654605	649.2756933115822	0.7295597484276725	0.31576311924156925	0.9506277767046394	30	62	27	59.42888028314889	0.012276183628634196	0.005313295778176972	0.015996058996497444	430	487	459	0.16379310344827605	2.9046762589928137	15.564583333333308	0.09436038514442921	0.7811447811447801	0.1906264082920222	13.256274768824335	9.267737617135229	0.6437246963562763
PRG4	proteoglycan 4	No		ENSG00000116690	Q92954	NA	2	ecm, ligand	ecm, extracellular, ligand, secreted	O00206, O60603, P16070	CD44, TLR2, TLR4	CD44 [CellTalkDB:30157934], TLR2 [connectomeDB2020:26643105], TLR4 [connectomeDB2020:26643105]	collagen-containing extracellular matrix [GO:0062023]; extracellular space [GO:0005615]	polysaccharide binding [GO:0030247]; scavenger receptor activity [GO:0005044]	immune response [GO:0006955]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRG4&keywords=PRG4	40.614521834566	103	5.230691787037037	7.764655768621919	67	0.007874015748031496	0.08532934131736523	0.012168141592920354	0.03764988009592325	0.06734006734006732	2.9407783417935747	0.44061650045330836	0.5252854812398049	5.798372179060343	0.49939911870745946	0.09584701564612569	8	46	114	0.9555145529995386	6.068323767571928	0.5226494613554614	0.10030941476956291	11	206	334	9.074410163339383e-4	0	0	8.253094910591471e-4	0.001122334455667789	4.506534474988734e-4	0	0	0.001349527665317139
PRL	prolactin	Yes		ENSG00000172179	P01236	Somatotropin/prolactin family	17	ligand	extracellular, intracellular, ligand, secreted	P04626, P05538, P16471	ERBB2, HLA-DQB2, PRLR	PRLR [CellChatDB:23192981;CellTalkDB:2558309;Cellinker:10966654;Cellinker:11356126;Cellinker:18253483;Cellinker:2558309;Cellinker:7984244;Cellinker:9175708;Cellinker:9626554;DIP:22325776;HPMR:11356126;HPMR:2558309;HPRD:10966654;HPRD:7984244;HPRD:9626554;ICELLNET:18467331;InnateDB:21889455;IntAct:23048206;LRdb:10966654;LRdb:11356126;LRdb:2558309;LRdb:7984244;LRdb:9626554;Lit-BM-17:23048206;SIGNOR:10585417;SignaLink3:10585417;SignaLink3:10966654;SignaLink3:15082796;SignaLink3:16546209;SignaLink3:18988627;SignaLink3:20053995;SignaLink3:23331499;SignaLink3:24243840;SignaLink3:29145629;SignaLink3:7984244;SignaLink3:9626554;connectomeDB2020:10966654;connectomeDB2020:11356126;connectomeDB2020:2558309;connectomeDB2020:7984244;connectomeDB2020:9626554], ERBB2 [Cellinker:22270933], HLA-DQB2 [NA]	endosome lumen [GO:0031904]; extracellular region [GO:0005576]; extracellular space [GO:0005615]	hormone activity [GO:0005179]; prolactin receptor binding [GO:0005148]	cell surface receptor signaling pathway [GO:0007166]; female pregnancy [GO:0007565]; lactation [GO:0007595]; mammary gland development [GO:0030879]; negative regulation of angiogenesis [GO:0016525]; negative regulation of endothelial cell proliferation [GO:0001937]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of lactation [GO:1903489]; positive regulation of pri-miRNA transcription by RNA polymerase II [GO:1902895]; positive regulation of receptor signaling pathway via JAK-STAT [GO:0046427]; regulation of multicellular organism growth [GO:0040014]; response to nutrient levels [GO:0031667]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRL&keywords=PRL	0.14579228089887641	644	1025.3625800425925	1.4218617269863868e-4	890	0	0	0	0.004796163069544363	0	0.001692047377326565	0	0.0016313213703099511	0.0011098779134295228	0	0	300	409	401	8.390372482373093e-4	1.3227608663077954	1.1917001683581544e-4	1.1917001683581544e-4	89	513	516	0	0	0	0	0	0	0	0	0
PRLH	prolactin releasing hormone	Yes		ENSG00000071677	P81277	NA	13	ligand	extracellular, intracellular, ligand, secreted	P49683	PRLHR	PRLHR [CellTalkDB:11030716;Cellinker:10475064;Cellinker:11030716;Cellinker:12606605;Cellinker:9607765;Guide2Pharma:11030716;Guide2Pharma:12606605;HPMR:11030716;HPRD:10475064;HPRD:11030716;HPRD:9607765;LRdb:10475064;LRdb:11030716;LRdb:12606605;LRdb:9607765;connectomeDB2020:10475064;connectomeDB2020:11030716;connectomeDB2020:12606605;connectomeDB2020:9607765;scConnect:11030716;scConnect:12606605]	cytoplasm [GO:0005737]; extracellular region [GO:0005576]	hormone activity [GO:0005179]; neuropeptide hormone activity [GO:0005184]; prolactin-releasing peptide receptor binding [GO:0031861]	autonomic nervous system development [GO:0048483]; energy reserve metabolic process [GO:0006112]; fat cell differentiation [GO:0045444]; feeding behavior [GO:0007631]; G protein-coupled receptor signaling pathway [GO:0007186]; lipid metabolic process [GO:0006629]; reduction of food intake in response to dietary excess [GO:0002023]; regulation of multicellular organism growth [GO:0040014]; response to glucose [GO:0009749]; response to insulin [GO:0032868]; response to peptide hormone [GO:0043434]; tissue homeostasis [GO:0001894]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRLH&keywords=PRLH	0	899	0.0072252777777777775	1.3840106784112787e-5	898	0	0	0	0	0	0	0	0	0	0	0	303	409	401	0	1	1	1	135	131	101	0	0	0	0	0	0	0	0	0
PRLR	prolactin receptor	No		ENSG00000113494	P16471	Type I cytokine receptor family, Type 1 subfamily	1	adhesion, ligand, receptor	adhesion, cell_adhesion, cell_surface, extracellular, intracellular, ligand, plasma_membrane, plasma_membrane_transmembrane, receptor, secreted, transmembrane, transmembrane_predicted	O60674, O95944, Q8N126, Q8N766	CADM3, EMC1, JAK2, NCR2	JAK2 [BioGRID:9202403;HPRD:10772872;SPIKE:17312100;SignaLink3:10772872;SignaLink3:11713228;SignaLink3:18988627;SignaLink3:20962278;SignaLink3:21071413;SignaLink3:23331499], CADM3 [Cellinker:32589946], EMC1 [Cellinker:32589946], NCR2 [Cellinker:32589946]	cell surface [GO:0009986]; endosome lumen [GO:0031904]; external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]	ciliary neurotrophic factor receptor binding [GO:0005127]; cytokine binding [GO:0019955]; cytokine receptor activity [GO:0004896]; leukemia inhibitory factor receptor activity [GO:0004923]; metal ion binding [GO:0046872]; peptide hormone binding [GO:0017046]; prolactin receptor activity [GO:0004925]; protein kinase binding [GO:0019901]	activation of Janus kinase activity [GO:0042976]; activation of transmembrane receptor protein tyrosine kinase activity [GO:0007171]; cytokine-mediated signaling pathway [GO:0019221]; embryo implantation [GO:0007566]; lactation [GO:0007595]; mammary gland alveolus development [GO:0060749]; mammary gland epithelial cell differentiation [GO:0060644]; negative regulation of apoptotic process [GO:0043066]; oncostatin-M-mediated signaling pathway [GO:0038165]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of cold-induced thermogenesis [GO:0120162]; prostate gland growth [GO:0060736]; receptor signaling pathway via JAK-STAT [GO:0007259]; regulation of cell adhesion [GO:0030155]; regulation of epithelial cell differentiation [GO:0030856]; response to bacterium [GO:0009617]; steroid biosynthetic process [GO:0006694]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRLR&keywords=PRLR	3.138280481718296	333	3.2317889574074075	0.9710660336958609	272	0.007874015748031496	0.05988023952095802	0.004424778761061947	0.010311750599520381	0.05723905723905722	0.13367174280879854	0.12964641885766062	0.07830342577487774	0.11912689604143506	0.012651889437842137	0.11365655785203313	111	231	104	0.06607152478557057	1.8029978289174944	0.19148900119987985	1.7202037670618127	56	285	38	0.07123411978221426	0.08633093525179864	0.2520833333333333	0.07400275103163692	0.03703703703703707	0.042361424064894106	0.1254953764861296	0.12315930388219562	0.14304993252361678
PRND	prion like protein doppel			ENSG00000171864	Q9UKY0	Prion family	6	adhesion, cell_surface_ligand, ligand	adhesion, cell_adhesion, cell_surface, cell_surface_ligand, intracellular, ligand, plasma_membrane, secreted, transmembrane, transmembrane_predicted	P08865	RPSA	RPSA [Baccin2019:1524687315246870;Cellinker:15246873;HPRD:15246873;LRdb:15246873;connectomeDB2020:15246873]	anchored component of external side of plasma membrane [GO:0031362]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]	copper ion binding [GO:0005507]	acrosome reaction [GO:0007340]; cellular copper ion homeostasis [GO:0006878]; protein homooligomerization [GO:0051260]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRND&keywords=PRND	0.03832907528089888	755	2.7682468753703704	0.013846009991854405	786	0	0	0	0	0	0	0	0	0	0	0	303	409	401	0	1	1	1	135	131	101	0	0	0	0	0	0	0	0	0
PROK1	prokineticin 1	Yes		ENSG00000143125	P58294	AVIT (prokineticin) family	15	ligand	extracellular, intracellular, ligand, secreted	Q8NFJ6, Q8TCW9	PROKR1, PROKR2	PROKR1 [Baccin2019:11886876;Baccin2019:12054613;Baccin2019:15772293;CellChatDB:24496457;CellTalkDB:11886876;Cellinker:11886876;Cellinker:12054613;Cellinker:15772293;Cellinker:24496457;Guide2Pharma:12054613;Guide2Pharma:15772293;HPMR:11886876;HPMR:12054613;LRdb:11886876;LRdb:12054613;LRdb:15772293;SIGNOR:12054613;connectomeDB2020:11886876;connectomeDB2020:12054613;connectomeDB2020:15772293;scConnect:12054613;scConnect:15772293], PROKR2 [Baccin2019:11886876;Baccin2019:12054613;Baccin2019:15772293;CellChatDB:24496457;CellTalkDB:12054613;Cellinker:11886876;Cellinker:12054613;Cellinker:15772293;Cellinker:24496457;Guide2Pharma:12054613;Guide2Pharma:15772293;HPMR:11886876;HPMR:12054613;LRdb:11886876;LRdb:12054613;LRdb:15772293;connectomeDB2020:11886876;connectomeDB2020:12054613;connectomeDB2020:15772293;scConnect:12054613;scConnect:15772293]	extracellular region [GO:0005576]	growth factor activity [GO:0008083]	angiogenesis [GO:0001525]; positive regulation of cell division [GO:0051781]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of MAPK cascade [GO:0043410]; regulation of angiogenesis [GO:0045765]	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PROK1&keywords=PROK1	0.03476992359550562	763	9.264338001851852	0.0037531039145209336	850	0	0	0	0	0	0	0	0	0	0	0	303	409	401	0	1	1	1	135	131	101	0	0	0	0	0	0	0	0	0
